group_type,group_name,row_count,unique_material_id_count,target_min,target_median,target_max,target_variance,target_zero_count,theoretical_false_count,theoretical_true_count,singleton_flag,dominant_group_flag
reduced_formula_group,Sc2Fe3Si5,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,Sc2FeSi2,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,Sc3(FeSi3)2,1,1,0.1497003221212152,0.1497003221212152,0.1497003221212152,0.0,0,0,1,True,False
reduced_formula_group,Sc3Fe2Si3,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,Sc4FeSi7,1,1,0.2257403741666666,0.2257403741666666,0.2257403741666666,0.0,0,0,1,True,False
reduced_formula_group,ScFeSi,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,ScFeSi2,2,2,0.0368305897916689,0.03825083781250165,0.0396710858333344,2.017104440679347e-06,0,2,0,False,False
reduced_formula_group,Sm(Fe5Si)2,1,1,0.0958992207692235,0.0958992207692235,0.0958992207692235,0.0,0,0,1,True,False
reduced_formula_group,Sm(FeSi)2,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,Sm2Fe15Si2,2,2,0.0366330115789477,0.0859560707894742,0.1352791300000007,0.002432764169885102,0,1,1,False,False
reduced_formula_group,Sm2Fe15Si2C,1,1,0.1463035199999973,0.1463035199999973,0.1463035199999973,0.0,0,0,1,True,False
reduced_formula_group,Sm2Fe20Si2C,1,1,0.073895056399996,0.073895056399996,0.073895056399996,0.0,0,0,1,True,False
reduced_formula_group,Sm2Fe3Si5,1,1,0.004777799750002,0.004777799750002,0.004777799750002,0.0,0,1,0,True,False
reduced_formula_group,Sm2FeSi3,1,1,0.2326308045833309,0.2326308045833309,0.2326308045833309,0.0,0,0,1,True,False
reduced_formula_group,Sm4Fe31Si3,1,1,0.0342434190789475,0.0342434190789475,0.0342434190789475,0.0,0,0,1,True,False
reduced_formula_group,SmFe2SiC,1,1,0.0,0.0,0.0,0.0,1,0,1,True,False
reduced_formula_group,SmFeSi,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,SmFeSi2,1,1,0.0,0.0,0.0,0.0,1,0,1,True,False
reduced_formula_group,Ta3Fe8Si,1,1,0.0900027744047662,0.0900027744047662,0.0900027744047662,0.0,0,0,1,True,False
reduced_formula_group,Ta4Fe4Si7,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,Ta6Fe16Si7,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,TaFe4Si,1,1,0.2340242029761885,0.2340242029761885,0.2340242029761885,0.0,0,0,1,True,False
reduced_formula_group,TaFeSi,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,Tb(Fe2Si)2,1,1,0.040529554285718,0.040529554285718,0.040529554285718,0.0,0,0,1,True,False
reduced_formula_group,Tb(Fe5Si)2,1,1,0.0148254461538384,0.0148254461538384,0.0148254461538384,0.0,0,0,1,True,False
reduced_formula_group,Tb(FeSi)2,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,Tb2Fe2Si2C,2,2,0.0,0.29371302785714315,0.5874260557142863,0.08626734273301095,1,2,0,False,False
reduced_formula_group,Tb2Fe3Si5,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,Tb2Fe4Si9,1,1,0.2294297226666657,0.2294297226666657,0.2294297226666657,0.0,0,0,1,True,False
reduced_formula_group,Tb2FeSi2,1,1,0.0200491090000012,0.0200491090000012,0.0200491090000012,0.0,0,1,0,True,False
reduced_formula_group,Tb2FeSi4,1,1,0.1298429885714282,0.1298429885714282,0.1298429885714282,0.0,0,0,1,True,False
reduced_formula_group,Tb3Fe2Si3,1,1,0.0364054037499999,0.0364054037499999,0.0364054037499999,0.0,0,0,1,True,False
reduced_formula_group,Tb3Fe2Si7,1,1,0.0219614791666655,0.0219614791666655,0.0219614791666655,0.0,0,0,1,True,False
reduced_formula_group,Tb3FeSi6,1,1,0.1436888205000013,0.1436888205000013,0.1436888205000013,0.0,0,0,1,True,False
reduced_formula_group,Tb4Fe29Si5,1,1,0.0212571511842103,0.0212571511842103,0.0212571511842103,0.0,0,0,1,True,False
reduced_formula_group,TbAl9(Fe2Si3)2,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,TbFe2SiC,1,1,0.0,0.0,0.0,0.0,1,0,1,True,False
reduced_formula_group,TbFeSi,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,TbFeSi2,2,2,0.0,0.0212985925000004,0.0425971850000008,0.0004536300424810733,1,0,2,False,False
reduced_formula_group,Th(FeSi)2,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,Th2Fe2Si2C,1,1,0.0,0.0,0.0,0.0,1,0,1,True,False
reduced_formula_group,Th2FeSi3,1,1,0.0081736350000003,0.0081736350000003,0.0081736350000003,0.0,0,0,1,True,False
reduced_formula_group,ThFe2SiC,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,Ti2FeSi,1,1,0.2976170521875003,0.2976170521875003,0.2976170521875003,0.0,0,0,1,True,False
reduced_formula_group,TiFe2Si,1,1,0.0,0.0,0.0,0.0,1,0,1,True,False
reduced_formula_group,TiFeCoSi,1,1,0.0291899587499999,0.0291899587499999,0.0291899587499999,0.0,0,0,1,True,False
reduced_formula_group,TiFeSi,2,2,0.0,0.0,0.0,0.0,2,1,1,False,False
reduced_formula_group,TiFeSi2,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,Tm(Fe2Si)2,1,1,0.0117567978571484,0.0117567978571484,0.0117567978571484,0.0,0,1,0,True,False
reduced_formula_group,Tm(FeSi)2,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,Tm2Fe15Si2,1,1,0.1022433970175411,0.1022433970175411,0.1022433970175411,0.0,0,1,0,True,False
reduced_formula_group,Tm2Fe2Si2C,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,Tm2Fe3Si5,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,Tm2FeSi2,1,1,0.0,0.0,0.0,0.0,1,0,1,True,False
reduced_formula_group,Tm2FeSi4,1,1,0.0527663357142866,0.0527663357142866,0.0527663357142866,0.0,0,0,1,True,False
reduced_formula_group,Tm3Fe2Si3,1,1,0.0,0.0,0.0,0.0,1,0,1,True,False
reduced_formula_group,Tm3FeSi3,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,TmFe2SiC,1,1,0.0,0.0,0.0,0.0,1,0,1,True,False
reduced_formula_group,U(Fe5Si)2,2,2,0.0117896619230748,0.04760948961538245,0.0834293173076901,0.00128306005590661,0,0,2,False,False
reduced_formula_group,U(FeSi)2,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,U2Fe3Si,1,1,0.0,0.0,0.0,0.0,1,0,1,True,False
reduced_formula_group,U2Fe3Si5,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,U2FeSi3,1,1,0.0582641247619033,0.0582641247619033,0.0582641247619033,0.0,0,0,1,True,False
reduced_formula_group,U3Fe2Si7,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,U6Al8(FeSi)5,1,1,0.284200711378471,0.284200711378471,0.284200711378471,0.0,0,1,0,True,False
reduced_formula_group,U6Al8Fe5Si9,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,U6Fe16Si7,2,2,0.0,0.00560086620689755,0.0112017324137951,3.1369702267566945e-05,1,1,1,False,False
reduced_formula_group,U6Fe16Si7C,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,UAl3Fe7Si2,1,1,0.1774376169230755,0.1774376169230755,0.1774376169230755,0.0,0,0,1,True,False
reduced_formula_group,UFe2SiC,1,1,0.0,0.0,0.0,0.0,1,0,1,True,False
reduced_formula_group,UFe5Co5Si2,1,1,0.1409531076923169,0.1409531076923169,0.1409531076923169,0.0,0,0,1,True,False
reduced_formula_group,UFe5Si2Ni5,1,1,0.1852907335256395,0.1852907335256395,0.1852907335256395,0.0,0,0,1,True,False
reduced_formula_group,UFe5Si3,1,1,0.0058509866666671,0.0058509866666671,0.0058509866666671,0.0,0,1,0,True,False
reduced_formula_group,UFeSi,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,UFeSi2,1,1,0.0333277730357153,0.0333277730357153,0.0333277730357153,0.0,0,0,1,True,False
reduced_formula_group,UMnFeSi2,1,1,0.0343756875000025,0.0343756875000025,0.0343756875000025,0.0,0,0,1,True,False
reduced_formula_group,V2Fe3(SiO4)3,1,1,0.0938012923124986,0.0938012923124986,0.0938012923124986,0.0,0,1,0,True,False
reduced_formula_group,V2FeSi,1,1,0.0,0.0,0.0,0.0,1,0,1,True,False
reduced_formula_group,V5Fe5Si6,1,1,0.0558451190625008,0.0558451190625008,0.0558451190625008,0.0,0,0,1,True,False
reduced_formula_group,VFe2Si,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,VFe3Si4,1,1,0.0693448032291659,0.0693448032291659,0.0693448032291659,0.0,0,0,1,True,False
reduced_formula_group,VFeCoSi,1,1,0.0021041617156862,0.0021041617156862,0.0021041617156862,0.0,0,0,1,True,False
reduced_formula_group,Y(Fe2Si)2,1,1,0.029105431428575,0.029105431428575,0.029105431428575,0.0,0,1,0,True,False
reduced_formula_group,Y(Fe5Si)2,1,1,0.0150214169230711,0.0150214169230711,0.0150214169230711,0.0,0,0,1,True,False
reduced_formula_group,Y(FeSi)2,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,Y2Be2Fe(SiO5)2,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,Y2Fe2Si2C,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,Y2Fe3(SiO4)3,1,1,0.1514834738333412,0.1514834738333412,0.1514834738333412,0.0,0,0,1,True,False
reduced_formula_group,Y2Fe3Si5,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,Y2Fe4Si9,1,1,0.231734345000004,0.231734345000004,0.231734345000004,0.0,0,0,1,True,False
reduced_formula_group,Y2FeSi2,1,1,0.000532262750001,0.000532262750001,0.000532262750001,0.0,0,0,1,True,False
reduced_formula_group,Y2FeSi4,1,1,0.0597515171428577,0.0597515171428577,0.0597515171428577,0.0,0,0,1,True,False
reduced_formula_group,Y3Fe2Si3,1,1,0.0030472086111146,0.0030472086111146,0.0030472086111146,0.0,0,0,1,True,False
reduced_formula_group,Y4Be6Fe3(SiO5)6,1,1,0.166503984812925,0.166503984812925,0.166503984812925,0.0,0,0,1,True,False
reduced_formula_group,Y4Fe13Si2(SbO14)2,2,2,0.0894466216666689,0.3725301710544229,0.6556137204421768,0.08013629593396893,0,0,2,False,False
reduced_formula_group,Y4Fe29Si5,1,1,0.1172219423684266,0.1172219423684266,0.1172219423684266,0.0,0,0,1,True,False
reduced_formula_group,Y5Be6Fe3(SiO5)6,1,1,0.0501143045083409,0.0501143045083409,0.0501143045083409,0.0,0,0,1,True,False
reduced_formula_group,Y5Mg5Al12(Fe2Si3)2,1,1,0.091890015206653,0.091890015206653,0.091890015206653,0.0,0,1,0,True,False
reduced_formula_group,Y6Fe(SiS7)2,1,1,0.0252004734782556,0.0252004734782556,0.0252004734782556,0.0,0,0,1,True,False
reduced_formula_group,YFe2SiC,1,1,0.0,0.0,0.0,0.0,1,0,1,True,False
reduced_formula_group,Yb(FeSi)2,1,1,0.0021550706666637,0.0021550706666637,0.0021550706666637,0.0,0,1,0,True,False
reduced_formula_group,Yb2Fe3Si5,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,Yb2Fe4Si9,1,1,0.2659303963611172,0.2659303963611172,0.2659303963611172,0.0,0,0,1,True,False
reduced_formula_group,YbFeSi,1,1,0.050049706666666,0.050049706666666,0.050049706666666,0.0,0,1,0,True,False
reduced_formula_group,Zn3Fe2(Si2O7)2,1,1,0.1044540330434768,0.1044540330434768,0.1044540330434768,0.0,0,0,1,True,False
reduced_formula_group,Zn3Fe2(SiO4)3,1,1,0.1314489705416655,0.1314489705416655,0.1314489705416655,0.0,0,0,1,True,False
reduced_formula_group,ZnFe(Si2O5)2,1,1,0.0747959790625056,0.0747959790625056,0.0747959790625056,0.0,0,0,1,True,False
reduced_formula_group,ZnFe(SiO3)2,3,3,0.0287623434166732,0.0306248876666721,0.0428020526666728,3.8762872704996714e-05,0,0,3,False,False
reduced_formula_group,ZnFeSiO5,2,2,0.1268446132812499,0.12703955109375004,0.1272344889062502,3.800075074234081e-08,0,0,2,False,False
reduced_formula_group,Zr(Fe2Si)2,1,1,0.0068353060714283,0.0068353060714283,0.0068353060714283,0.0,0,1,0,True,False
reduced_formula_group,Zr(FeSi)2,1,1,0.0031271400000001,0.0031271400000001,0.0031271400000001,0.0,0,1,0,True,False
reduced_formula_group,Zr2Fe3Si,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,Zr3Fe2Si3,1,1,0.0121267681249985,0.0121267681249985,0.0121267681249985,0.0,0,1,0,True,False
reduced_formula_group,Zr3Fe8Si,1,1,0.0886875634523836,0.0886875634523836,0.0886875634523836,0.0,0,0,1,True,False
reduced_formula_group,Zr4Fe4Si7,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,Zr6Fe16Si7,1,1,0.0,0.0,0.0,0.0,1,0,1,True,False
reduced_formula_group,ZrFe12Si2B,1,1,0.256660964947919,0.256660964947919,0.256660964947919,0.0,0,1,0,True,False
reduced_formula_group,ZrFe4Si,1,1,0.2101879952380922,0.2101879952380922,0.2101879952380922,0.0,0,0,1,True,False
reduced_formula_group,ZrFeSi,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,ZrFeSi2,1,1,0.0184533383333347,0.0184533383333347,0.0184533383333347,0.0,0,1,0,True,False
chemical_system_group,Ag-Fe-S-Si,1,1,0.0989722552083334,0.0989722552083334,0.0989722552083334,0.0,0,1,0,True,False
chemical_system_group,Al-B-Fe-O-Si,1,1,0.1180647999444453,0.1180647999444453,0.1180647999444453,0.0,0,0,1,True,False
chemical_system_group,Al-Ca-Fe-O-Si,5,5,0.0038251888055524,0.064861559494048,0.3380848201587341,0.013819361839594466,0,1,4,False,False
chemical_system_group,Al-Cs-Fe-O-Si,1,1,0.036637449666669,0.036637449666669,0.036637449666669,0.0,0,0,1,True,False
chemical_system_group,Al-Dy-Fe-Mg-Si,1,1,0.0894353327066523,0.0894353327066523,0.0894353327066523,0.0,0,1,0,True,False
chemical_system_group,Al-Er-Fe-Si,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
chemical_system_group,Al-Fe-H-O-Si,1,1,0.0631393143125134,0.0631393143125134,0.0631393143125134,0.0,0,1,0,True,False
chemical_system_group,Al-Fe-Lu-Si,1,1,0.1605003192307723,0.1605003192307723,0.1605003192307723,0.0,0,0,1,True,False
chemical_system_group,Al-Fe-Mg-O-Si,7,7,0.0004839510344982,0.1892993292916651,0.2679592841750065,0.009880324122013538,0,0,7,False,False
chemical_system_group,Al-Fe-Mg-Si,2,2,0.0154384399673199,0.08469929413398694,0.153960148300654,0.00479706591989632,0,2,0,False,False
chemical_system_group,Al-Fe-Mg-Si-Y,1,1,0.091890015206653,0.091890015206653,0.091890015206653,0.0,0,1,0,True,False
chemical_system_group,Al-Fe-Mn-O-Si,1,1,0.0136713806562518,0.0136713806562518,0.0136713806562518,0.0,0,0,1,True,False
chemical_system_group,Al-Fe-Na-O-Si,5,5,0.0,0.0102503115555547,0.0241725416718736,8.896530194485002e-05,1,0,5,False,False
chemical_system_group,Al-Fe-O-Sb-Si,1,1,0.2085675489285678,0.2085675489285678,0.2085675489285678,0.0,0,0,1,True,False
chemical_system_group,Al-Fe-O-Si,7,7,0.0,0.0880971261842091,0.5811341779166783,0.035792570317542835,1,4,3,False,False
chemical_system_group,Al-Fe-Si,9,9,0.0,0.0003526958571393,0.0309326215880494,9.054101998566397e-05,3,5,4,False,False
chemical_system_group,Al-Fe-Si-Tb,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
chemical_system_group,Al-Fe-Si-U,3,3,0.0,0.1774376169230755,0.284200711378471,0.013739167842784531,1,2,1,False,False
chemical_system_group,As-Cr-Fe-Si,1,1,0.0593114049999998,0.0593114049999998,0.0593114049999998,0.0,0,0,1,True,False
chemical_system_group,As-Fe-Si,1,1,0.0774017723809521,0.0774017723809521,0.0774017723809521,0.0,0,0,1,True,False
chemical_system_group,B-Co-Fe-Si,1,1,0.0377989696875014,0.0377989696875014,0.0377989696875014,0.0,0,1,0,True,False
chemical_system_group,B-Fe-Li-O-Si,1,1,0.0834872091025653,0.0834872091025653,0.0834872091025653,0.0,0,0,1,True,False
chemical_system_group,B-Fe-Mn-Si,1,1,0.0113098243750027,0.0113098243750027,0.0113098243750027,0.0,0,1,0,True,False
chemical_system_group,B-Fe-Na-O-Si,1,1,0.0227910855769239,0.0227910855769239,0.0227910855769239,0.0,0,0,1,True,False
chemical_system_group,B-Fe-Si,3,3,0.0,0.0255402212500008,0.1093983662499997,0.002183610435834323,1,2,1,False,False
chemical_system_group,B-Fe-Si-Zr,1,1,0.256660964947919,0.256660964947919,0.256660964947919,0.0,0,1,0,True,False
chemical_system_group,Ba-Cl-Fe-O-Si,1,1,0.0360044772083227,0.0360044772083227,0.0360044772083227,0.0,0,0,1,True,False
chemical_system_group,Ba-Fe-Mn-O-Si,1,1,0.0264181267499985,0.0264181267499985,0.0264181267499985,0.0,0,1,0,True,False
chemical_system_group,Ba-Fe-Nb-O-Si,1,1,0.0057132639493069,0.0057132639493069,0.0057132639493069,0.0,0,1,0,True,False
chemical_system_group,Ba-Fe-O-S-Si,1,1,0.1385632597083308,0.1385632597083308,0.1385632597083308,0.0,0,0,1,True,False
chemical_system_group,Ba-Fe-O-Si,4,4,0.0,0.0025042020312495503,0.012172265781249,2.2342418207544865e-05,1,2,2,False,False
chemical_system_group,Ba-Fe-O-Si-Ta,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
chemical_system_group,Ba-Fe-O-Si-Ti,2,2,0.1075599950390611,0.1085496308984366,0.1095392667578121,9.793791341618921e-07,0,2,0,False,False
chemical_system_group,Ba-Fe-S-Si,1,1,0.0208507244444424,0.0208507244444424,0.0208507244444424,0.0,0,0,1,True,False
chemical_system_group,Be-Fe-O-S-Si,2,2,0.0520337128260832,0.11335392706521305,0.1746741413043429,0.0037601686743327827,0,1,1,False,False
chemical_system_group,Be-Fe-O-Se-Si,1,1,0.1934642854347839,0.1934642854347839,0.1934642854347839,0.0,0,1,0,True,False
chemical_system_group,Be-Fe-O-Si,1,1,0.1401003382499954,0.1401003382499954,0.1401003382499954,0.0,0,0,1,True,False
chemical_system_group,Be-Fe-O-Si-Te,2,2,0.0268362746739132,0.11681509771739179,0.2067939207608704,0.008096188596289635,0,1,1,False,False
chemical_system_group,Be-Fe-O-Si-Y,3,3,0.0,0.0501143045083409,0.166503984812925,0.004864619795148974,1,1,2,False,False
chemical_system_group,Be-Fe-Si,1,1,0.0,0.0,0.0,0.0,1,0,1,True,False
chemical_system_group,Bi-Fe-Mg-O-Si,2,2,0.1003469776111138,0.16268551027778017,0.2250240429444465,0.0038860926550330277,0,0,2,False,False
chemical_system_group,Bi-Fe-O-Si,2,2,0.0788594402380935,0.07985807845237855,0.0808567166666636,9.972782830304219e-07,0,1,1,False,False
chemical_system_group,C-Ce-Fe-Si,1,1,0.0627847168000013,0.0627847168000013,0.0627847168000013,0.0,0,0,1,True,False
chemical_system_group,C-Cl-Fe-O-Si,1,1,0.7288770556004902,0.7288770556004902,0.7288770556004902,0.0,0,0,1,True,False
chemical_system_group,C-Dy-Fe-N-Si,1,1,0.1636710290476219,0.1636710290476219,0.1636710290476219,0.0,0,0,1,True,False
chemical_system_group,C-Dy-Fe-Si,3,3,0.0,0.0,0.1232802004999973,0.003377335074515452,2,2,1,False,False
chemical_system_group,C-Er-Fe-Si,2,2,0.0,0.0,0.0,0.0,2,1,1,False,False
chemical_system_group,C-Fe-Gd-Si,1,1,0.0,0.0,0.0,0.0,1,0,1,True,False
chemical_system_group,C-Fe-H-Si,1,1,0.1066143415886919,0.1066143415886919,0.1066143415886919,0.0,0,1,0,True,False
chemical_system_group,C-Fe-Ho-Si,1,1,0.0,0.0,0.0,0.0,1,0,1,True,False
chemical_system_group,C-Fe-La-Si,1,1,0.0,0.0,0.0,0.0,1,0,1,True,False
chemical_system_group,C-Fe-Li-O-Si,2,2,0.1002794428472233,0.1573579130582212,0.2144363832692191,0.0032579517616277746,0,0,2,False,False
chemical_system_group,C-Fe-Lu-Si,1,1,0.0,0.0,0.0,0.0,1,0,1,True,False
chemical_system_group,C-Fe-Mn-Si,2,2,0.0444701401708069,0.04682629106366315,0.0491824419565194,5.551447029907297e-06,0,0,2,False,False
chemical_system_group,C-Fe-Na-O-Si,2,2,0.0,0.02286731612847335,0.0457346322569467,0.0005229141469195374,1,0,2,False,False
chemical_system_group,C-Fe-Nd-Si,2,2,0.0,0.0380478876000003,0.0760957752000006,0.0014476417508222567,1,1,1,False,False
chemical_system_group,C-Fe-O-Si,1,1,0.7792847615990999,0.7792847615990999,0.7792847615990999,0.0,0,1,0,True,False
chemical_system_group,C-Fe-Pr-Si,1,1,0.0782948316000009,0.0782948316000009,0.0782948316000009,0.0,0,0,1,True,False
chemical_system_group,C-Fe-Si,1,1,0.0186483967857125,0.0186483967857125,0.0186483967857125,0.0,0,0,1,True,False
chemical_system_group,C-Fe-Si-Sm,3,3,0.0,0.073895056399996,0.1463035199999973,0.0035675761028512126,1,0,3,False,False
chemical_system_group,C-Fe-Si-Tb,3,3,0.0,0.0,0.5874260557142863,0.07668208242934305,2,2,1,False,False
chemical_system_group,C-Fe-Si-Th,2,2,0.0,0.0,0.0,0.0,2,1,1,False,False
chemical_system_group,C-Fe-Si-Tm,2,2,0.0,0.0,0.0,0.0,2,1,1,False,False
chemical_system_group,C-Fe-Si-U,2,2,0.0,0.0,0.0,0.0,2,1,1,False,False
chemical_system_group,C-Fe-Si-Y,2,2,0.0,0.0,0.0,0.0,2,1,1,False,False
chemical_system_group,Ca-Fe-H-O-Si,3,3,0.000700908177083,0.006141294649975,0.0148852772395828,3.413904024477689e-05,0,3,0,False,False
chemical_system_group,Ca-Fe-Hf-O-Si,1,1,0.0,0.0,0.0,0.0,1,0,1,True,False
chemical_system_group,Ca-Fe-Mg-O-Si,3,3,0.0029377131875012,0.0053179591250041,0.024331282373418,9.165075935380937e-05,0,0,3,False,False
chemical_system_group,Ca-Fe-Mn-O-Si,1,1,0.0647554889033301,0.0647554889033301,0.0647554889033301,0.0,0,0,1,True,False
chemical_system_group,Ca-Fe-Na-O-Si,15,15,0.0039333469750006,0.0335950370999977,0.3329677369369372,0.0115327970387808,0,1,14,False,False
chemical_system_group,Ca-Fe-O-Sc-Si,2,2,0.0053464776875014,0.031863455434462104,0.0583804331814228,0.0007031501088328091,0,0,2,False,False
chemical_system_group,Ca-Fe-O-Si,16,16,0.0,0.0500288542847213,0.4032173537777783,0.010963783577130995,1,5,11,False,False
chemical_system_group,Ca-Fe-O-Si-Zn,3,3,0.0187043105625068,0.0247828681250075,0.0321149381875045,3.0061449637594524e-05,0,0,3,False,False
chemical_system_group,Ca-Fe-O-Si-Zr,1,1,0.0004047282499985,0.0004047282499985,0.0004047282499985,0.0,0,0,1,True,False
chemical_system_group,Ca-Fe-Rh-Si,1,1,0.0,0.0,0.0,0.0,1,0,1,True,False
chemical_system_group,Ca-Fe-Si,1,1,0.0099418238749997,0.0099418238749997,0.0099418238749997,0.0,0,1,0,True,False
chemical_system_group,Ce-Fe-Si,6,6,0.0,0.00626601714285345,0.1068893279166642,0.0016591963806037793,3,4,2,False,False
chemical_system_group,Co-Cr-Fe-Si,1,1,0.07389571625,0.07389571625,0.07389571625,0.0,0,0,1,True,False
chemical_system_group,Co-Fe-Ga-Si,3,3,0.0,0.0,0.00067095578125,1.0004036897617731e-07,2,0,3,False,False
chemical_system_group,Co-Fe-Nd-Si,4,4,0.0,0.00101414949999955,0.0070133786734691,8.215873365786303e-06,2,0,4,False,False
chemical_system_group,Co-Fe-Si,6,6,0.0,0.00548433953124975,0.1536508825,0.003272901976287854,2,2,4,False,False
chemical_system_group,Co-Fe-Si-Ti,1,1,0.0291899587499999,0.0291899587499999,0.0291899587499999,0.0,0,0,1,True,False
chemical_system_group,Co-Fe-Si-U,1,1,0.1409531076923169,0.1409531076923169,0.1409531076923169,0.0,0,0,1,True,False
chemical_system_group,Co-Fe-Si-V,1,1,0.0021041617156862,0.0021041617156862,0.0021041617156862,0.0,0,0,1,True,False
chemical_system_group,Cr-Fe-O-Si,1,1,0.0486198592916657,0.0486198592916657,0.0486198592916657,0.0,0,1,0,True,False
chemical_system_group,Cr-Fe-Si,3,3,0.0242592276041655,0.053111066375,0.0722849004166654,0.0003896144179343164,0,0,3,False,False
chemical_system_group,Cs-Fe-O-Si,1,1,0.0,0.0,0.0,0.0,1,0,1,True,False
chemical_system_group,Cu-Fe-S-Si,1,1,0.0493363312499983,0.0493363312499983,0.0493363312499983,0.0,0,1,0,True,False
chemical_system_group,Cu-Fe-Se-Si,1,1,0.0536084481250007,0.0536084481250007,0.0536084481250007,0.0,0,1,0,True,False
chemical_system_group,Dy-Fe-Si,11,11,0.0,0.027406674999999,0.2335736697575701,0.005393777565250759,3,5,6,False,False
chemical_system_group,Er-Fe-Si,11,11,0.0,0.0015247525438626,0.2337436065000036,0.005728849783858143,4,5,6,False,False
chemical_system_group,Eu-Fe-Si,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
chemical_system_group,Fe-Gd-Si,3,3,0.0,0.0190195973333331,0.0276513807692229,0.00013342795849453145,1,1,2,False,False
chemical_system_group,Fe-Gd-Si-Ti,1,1,0.1165931802884774,0.1165931802884774,0.1165931802884774,0.0,0,0,1,True,False
chemical_system_group,Fe-Ge-Mn-Si,3,3,0.0,0.0122030372499999,0.0246218079166657,0.00010104148978681176,1,0,3,False,False
chemical_system_group,Fe-Ge-Si,2,2,0.1263283833333321,0.13460491104166555,0.142881438749999,6.85009109068114e-05,0,0,2,False,False
chemical_system_group,Fe-H-Mg-O-Si,2,2,0.1839677345252059,0.19315617911344146,0.202344623701677,8.442751395107512e-05,0,0,2,False,False
chemical_system_group,Fe-H-Mn-O-Si,1,1,0.0820815027439003,0.0820815027439003,0.0820815027439003,0.0,0,0,1,True,False
chemical_system_group,Fe-H-Nd-Si,1,1,0.1577674476190473,0.1577674476190473,0.1577674476190473,0.0,0,0,1,True,False
chemical_system_group,Fe-H-O-Si,2,2,0.0041259701620361,0.1932773525655808,0.3824287349691255,0.035778245465172,0,0,2,False,False
chemical_system_group,Fe-Hf-Si,7,7,0.0,0.0,0.4130354141666652,0.02054479186161163,4,5,2,False,False
chemical_system_group,Fe-Ho-Si,13,13,0.0,0.0566042270833362,1.6056496160000044,0.1742237274914691,3,3,10,False,False
chemical_system_group,Fe-Ir-Si,1,1,0.0153352631249994,0.0153352631249994,0.0153352631249994,0.0,0,0,1,True,False
chemical_system_group,Fe-K-Mg-O-Si,1,1,0.2770568837499993,0.2770568837499993,0.2770568837499993,0.0,0,0,1,True,False
chemical_system_group,Fe-K-Na-O-Si,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
