feature_name,source_column_index,dtype,non_missing_count,missing_count,missing_rate,unique_count,finite_count,mean,std,median,q01,q25,q75,q99,minimum,maximum,constant_status,all_missing_status,near_constant_status,infinite_status,readiness_category,exclusion_reason
process_feature_240,240,float64,1561,6,0.0038289725590299937,1,1561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_241,241,float64,1561,6,0.0038289725590299937,1,1561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_242,242,float64,1561,6,0.0038289725590299937,1,1561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_243,243,float64,1561,6,0.0038289725590299937,1,1561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_244,244,float64,549,1018,0.6496490108487556,66,549,0.005755009107468123,0.08461762122921439,0.0017,0.0005,0.0012,0.0026,0.00805999999999999,0.0003,1.9844,not_constant,not_all_missing,not_near_constant,no_infinite,very_high_missing,very_high_missing
process_feature_245,245,float64,549,1018,0.6496490108487556,539,549,1.7297233151183968,4.335614249231767,1.1851,0.497344,0.9115,1.7618,5.940547999999991,0.2914,99.9022,not_constant,not_all_missing,not_near_constant,no_infinite,very_high_missing,very_high_missing
process_feature_246,246,float64,549,1018,0.6496490108487556,547,549,4.14874189435337,10.045083815255323,3.673,1.540268,2.7259,4.4797,7.2973759999999945,1.1022,237.1837,not_constant,not_all_missing,not_near_constant,no_infinite,very_high_missing,very_high_missing
process_feature_247,247,float64,852,715,0.4562858966177409,490,852,0.053373591549295774,0.06688019872989498,0.027,0.0,0.0192,0.0515,0.30123300000000003,0.0,0.4914,not_constant,not_all_missing,not_near_constant,no_infinite,high_missing,high_missing
process_feature_248,248,float64,1567,0,0.0,426,1567,0.025171218889597953,0.04923507178550761,0.021,0.0051,0.0147,0.0273,0.07644799999999982,0.003,0.9732,not_constant,not_all_missing,not_near_constant,no_infinite,complete,
process_feature_249,249,float64,1567,0,0.0,23,1567,0.0010652201659221443,0.015770787828204697,0.0,0.0,0.0,0.0,0.010983999999999787,0.0,0.4138,not_constant,not_all_missing,not_near_constant,no_infinite,complete,
process_feature_250,250,float64,1567,0,0.0,1566,1567,109.65096668793873,54.597273986975544,103.0936,38.074346,76.13215,131.7584,233.5399379999999,21.0107,1119.7042,not_constant,not_all_missing,not_near_constant,no_infinite,complete,
process_feature_251,251,float64,1567,0,0.0,143,1567,0.004284811742182515,0.037472492069381025,0.001,0.0004,0.0007,0.0013,0.03567199999999993,0.0003,0.9909,not_constant,not_all_missing,not_near_constant,no_infinite,complete,
process_feature_252,252,float64,1567,0,0.0,1533,1567,4.645114869176771,64.35475571189654,2.8646,1.108048,2.20565,3.79505,5.4792119999999995,0.7673,2549.9885,not_constant,not_all_missing,not_near_constant,no_infinite,complete,
process_feature_253,253,float64,1543,24,0.015315890236119975,442,1543,0.033216202203499676,0.022425105715950116,0.0308,0.012684,0.0245,0.0379,0.07254399999999987,0.0094,0.4517,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_254,254,float64,1567,0,0.0,291,1567,0.01394320357370772,0.009132138563170602,0.015,0.0023,0.0047,0.0213,0.0318,0.0017,0.0787,not_constant,not_all_missing,not_near_constant,no_infinite,complete,
process_feature_255,255,float64,1567,0,0.0,1317,1567,0.4038481174218251,0.12033416842013539,0.4051,0.1722,0.3076,0.48095,0.6446719999999999,0.1269,0.9255,not_constant,not_all_missing,not_near_constant,no_infinite,complete,
process_feature_256,256,float64,1558,9,0.00574345883854499,1,1558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_257,257,float64,1558,9,0.00574345883854499,1,1558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_258,258,float64,1558,9,0.00574345883854499,1,1558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_259,259,float64,1558,9,0.00574345883854499,1,1558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_260,260,float64,1558,9,0.00574345883854499,1,1558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_261,261,float64,1558,9,0.00574345883854499,1,1558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_262,262,float64,1558,9,0.00574345883854499,1,1558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_263,263,float64,1558,9,0.00574345883854499,1,1558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_264,264,float64,1558,9,0.00574345883854499,1,1558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_265,265,float64,1558,9,0.00574345883854499,1,1558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_266,266,float64,1558,9,0.00574345883854499,1,1558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_267,267,float64,1559,8,0.005105296745373325,291,1559,0.07058691468890313,0.02964867144185025,0.0706,0.021457999999999998,0.044,0.09165000000000001,0.1283,0.0198,0.1578,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_268,268,float64,1559,8,0.005105296745373325,333,1559,19.504676715843488,7.344404399628268,17.977,7.677,13.828,24.653,37.129,6.098,40.855,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_269,269,float64,1559,8,0.005105296745373325,330,1559,3.7778656831302118,1.152329079925915,3.7035,1.6573,2.9565,4.3794,7.3173,1.3017,10.1529,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_270,270,float64,1562,5,0.003190810465858328,599,1562,29.26029052496799,8.402012633351179,28.7735,17.3769,24.9823,31.7022,61.0223069999994,15.5471,158.526,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_271,271,float64,1561,6,0.0038289725590299937,1559,1561,46.05659814221653,17.86643760258941,45.6765,17.482439999999997,30.0139,59.5947,84.60612000000003,10.4015,132.6479,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_272,272,float64,1560,7,0.004467134652201659,1557,1560,41.298147435897434,17.737513289361313,40.01925,9.997778,27.092724999999998,54.277325,81.40971800000004,6.9431,122.1174,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_273,273,float64,1553,14,0.008934269304403318,518,1553,20.18124616870573,3.8304625092009634,19.5809,9.8475,18.2471,22.0973,31.893160000000023,8.6512,43.5737,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_274,274,float64,1553,14,0.008934269304403318,518,1553,136.2924256922086,85.60778449225228,110.6014,43.098732,81.2156,162.0382,480.8505,0.0,659.1696,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_275,275,float64,1553,14,0.008934269304403318,458,1553,8.693212749517064,168.94941267400492,0.0784,0.0196,0.0447,0.1449,0.4877,0.0111,3332.5964,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_276,276,float64,1553,14,0.008934269304403318,1,1553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_277,277,float64,1553,14,0.008934269304403318,512,1553,2.2107444945267223,1.1964372795250324,2.0831,0.766236,1.6977,2.5143,4.4397,0.5615,32.1709,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_278,278,float64,1558,9,0.00574345883854499,22,1558,0.0011174582798459563,0.0003400339387536143,0.0011,0.0004,0.0009,0.0013,0.0019430000000000064,0.0,0.0034,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_279,279,float64,1565,2,0.0012763241863433313,541,1565,0.04105686900958467,0.020289164688217655,0.0372,0.0169,0.0283,0.0458,0.11950399999999936,0.0107,0.1884,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_280,280,float64,1565,2,0.0012763241863433313,246,1565,0.018033546325878592,0.006483010889275725,0.0169,0.0088,0.0142,0.0207,0.04707999999999995,0.0073,0.0755,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_281,281,float64,1565,2,0.0012763241863433313,227,1565,0.01509405750798722,0.005545481256159795,0.0139,0.008064,0.0119,0.0166,0.04279599999999989,0.0069,0.0597,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_282,282,float64,1565,2,0.0012763241863433313,114,1565,0.0057698402555910544,0.008550366665537237,0.0053,0.0018,0.0033,0.0071,0.0116,0.0016,0.3083,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_283,283,float64,1565,2,0.0012763241863433313,1515,1565,2.8039842811501594,5.8643238075385336,2.658,0.974736,2.2104,3.1462,4.347027999999996,0.505,232.8049,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_284,284,float64,1564,3,0.0019144862795149968,1,1564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_285,285,float64,1564,3,0.0019144862795149968,1527,1564,2.1197953324808183,0.9629227396279495,1.87515,0.6863330000000001,1.438175,2.60695,5.120787999999992,0.4611,6.8698,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_286,286,float64,1564,3,0.0019144862795149968,1540,1564,4.26001783887468,9.763829303611644,3.36005,1.186512,2.4672,4.311425,17.63651599999934,0.728,207.0161,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_287,287,float64,1564,3,0.0019144862795149968,1076,1564,0.3675292838874679,7.386342752978486,0.13895000000000002,0.06646300000000001,0.114875,0.19845,1.0529739999999999,0.0513,292.2274,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_288,288,float64,1564,3,0.0019144862795149968,87,1564,0.003923657289002558,0.002936095295730202,0.0036,0.0014,0.0024,0.0049,0.008447999999999956,0.0012,0.0749,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_289,289,float64,1564,3,0.0019144862795149968,1522,1564,2.5785959718670073,1.6169932742272342,2.5490000000000004,0.8437140000000001,2.0921250000000002,3.024525,4.268481999999998,0.396,59.5187,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_290,290,float64,1557,10,0.006381620931716656,324,1557,0.12342697495183043,0.27098702834075605,0.0833,0.0424,0.0649,0.1181,1.2881,0.0416,4.4203,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_291,291,float64,1567,0,0.0,354,1567,0.019926228462029356,0.02554882126842164,0.0169,0.0057,0.0125,0.0236,0.048469999999999965,0.0038,0.6915,not_constant,not_all_missing,not_near_constant,no_infinite,complete,
process_feature_292,292,float64,138,1429,0.9119336311423102,92,138,0.01448695652173913,0.011493653126942513,0.011,0.005811,0.008725,0.014924999999999999,0.06493899999999989,0.0041,0.0831,not_constant,not_all_missing,not_near_constant,no_infinite,very_high_missing,very_high_missing
process_feature_293,293,float64,138,1429,0.9119336311423102,138,138,335.55115652173913,137.69248302875377,317.8671,109.226981,229.80945,403.9893,748.0989419999997,82.3233,879.226,not_constant,not_all_missing,not_near_constant,no_infinite,very_high_missing,very_high_missing
process_feature_294,294,float64,1565,2,0.0012763241863433313,1562,1565,401.81475022364225,477.0500761816525,278.6719,55.613404,185.0898,428.5545,3093.9028559999997,0.0,3933.755,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_295,295,float64,1565,2,0.0012763241863433313,1561,1565,252.99911814696486,283.5307018043663,195.8256,27.869072000000003,130.2203,273.9526,1765.1422959999995,0.0,2005.8744,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_296,296,float64,1565,2,0.0012763241863433313,1565,1565,1879.2283690095846,1975.1113652390666,1202.4121,83.353736,603.0329,2341.2887,9030.090239999994,0.0,15559.9525,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_297,297,float64,1565,2,0.0012763241863433313,1559,1565,2342.82697827476,3226.9242979623277,820.0988,16.4779,210.9366,3190.6164,12969.8064,0.0,18520.4683,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_298,298,float64,1565,2,0.0012763241863433313,725,1565,0.06380447284345048,0.06422486764861536,0.0528,0.014864,0.0407,0.0692,0.4848759999999968,0.0,0.5264,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_299,299,float64,1565,2,0.0012763241863433313,626,1565,0.06026683706070288,0.13082538246147596,0.04,0.010528,0.0302,0.052,0.9421479999999876,0.0,1.0312,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_300,300,float64,1565,2,0.0012763241863433313,967,1565,0.1183861980830671,0.2191471659850006,0.0828,0.017912,0.0589,0.1155,1.6388679999999969,0.0,1.8123,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_301,301,float64,1565,2,0.0012763241863433313,1134,1565,0.9101459424920129,0.33198168690319163,0.8604,0.414584,0.7172,1.0464,1.7926319999999996,0.31,5.711,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_302,302,float64,1565,2,0.0012763241863433313,569,1565,0.4033423003194888,0.1975139946152524,0.3808,0.1658,0.2958,0.477,0.7649319999999992,0.1118,5.1549,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_303,303,float64,1565,2,0.0012763241863433313,509,1565,0.0403438338658147,0.014510612418506173,0.0388,0.016763999999999998,0.03,0.0486,0.07768799999999992,0.0108,0.2258,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_304,304,float64,1565,2,0.0012763241863433313,1105,1565,0.1320764856230032,0.06486740634401705,0.1372,0.024212,0.0728,0.1785,0.283472,0.0138,0.3337,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_305,305,float64,1566,1,0.0006381620931716656,314,1566,0.26491679438058746,0.05738748874740393,0.2643,0.1408,0.225,0.3075,0.3862,0.1171,0.475,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_306,306,float64,1566,1,0.0006381620931716656,262,1566,0.048623116219667945,0.025399957777037786,0.0448,0.0149,0.0331,0.0552,0.136,0.0034,0.2246,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_307,307,float64,1566,1,0.0006381620931716656,286,1566,0.12892094508301405,0.027467646411038542,0.1295,0.062415,0.1137,0.1476,0.187,0.0549,0.2112,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_308,308,float64,1566,1,0.0006381620931716656,293,1566,0.21841424010217114,0.033593215620837266,0.21945,0.139625,0.1976,0.2379,0.3073,0.0913,0.3239,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_309,309,float64,1566,1,0.0006381620931716656,290,1566,0.1289212643678161,0.02747010529499158,0.1295,0.06238,0.1137,0.1476,0.187,0.0549,0.2112,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_310,310,float64,1566,1,0.0006381620931716656,310,1566,0.30475178799489144,0.043459845886389924,0.3029,0.2106,0.27855,0.3319,0.41603999999999997,0.1809,0.4438,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_311,311,float64,1566,1,0.0006381620931716656,276,1566,0.09734431673052361,0.028796173472484938,0.0977,0.0356,0.0776,0.1159,0.1665,0.0328,0.1784,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_312,312,float64,1566,1,0.0006381620931716656,307,1566,0.16005083014048532,0.11731574841762066,0.1215,0.0387,0.0915,0.160175,0.457,0.0224,0.7549,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_313,313,float64,1543,24,0.015315890236119975,1,1543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_314,314,float64,1543,24,0.015315890236119975,1,1543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_315,315,float64,1566,1,0.0006381620931716656,1,1566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_316,316,float64,1566,1,0.0006381620931716656,1533,1566,5.976977011494252,1.0186291821386317,5.8315,3.987195,5.301525,6.5478000000000005,8.740184999999999,2.7882,13.0958,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_317,317,float64,1566,1,0.0006381620931716656,1160,1566,0.17262911877394635,0.07239235980809001,0.1634,0.05719,0.11737500000000001,0.2181,0.3487799999999999,0.0283,1.0034,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_318,318,float64,1566,1,0.0006381620931716656,1535,1566,3.1887704980842915,1.2159299661071454,2.8989000000000003,1.360475,2.319725,4.02125,6.265339999999999,0.9848,15.8934,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_319,319,float64,1566,1,0.0006381620931716656,1550,1566,7.916036079182631,2.17905879570771,8.3888,3.73237,6.24515,9.481100000000001,11.746415,1.6574,20.0455,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_320,320,float64,1566,1,0.0006381620931716656,550,1566,0.04310491698595147,0.03188479233423949,0.03985,0.015765,0.0312,0.0502,0.09932499999999986,0.0084,0.9474,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_321,321,float64,1566,1,0.0006381620931716656,1511,1566,2.2637273946360152,2.116994491020851,2.07765,0.9449150000000001,1.670075,2.63335,4.51136,0.6114,79.1515,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_322,322,float64,1566,1,0.0006381620931716656,1,1566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_323,323,float64,1566,1,0.0006381620931716656,1536,1566,5.393419795657725,2.5188593358869564,5.4588,2.4302,4.27295,6.344875,8.108904999999998,1.7101,89.1917,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_324,324,float64,1566,1,0.0006381620931716656,1560,1566,13.332171711366538,6.615849551191287,12.5045,3.661305,7.5786,17.925175,30.018104999999995,2.2345,51.8678,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_325,325,float64,1566,1,0.0006381620931716656,1,1566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_326,326,float64,1563,4,0.0025526483726866626,1,1563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_327,327,float64,1563,4,0.0025526483726866626,1,1563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_328,328,float64,1563,4,0.0025526483726866626,1,1563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_329,329,float64,1563,4,0.0025526483726866626,1,1563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_330,330,float64,1563,4,0.0025526483726866626,1,1563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,constant,not_all_missing,not_near_constant,no_infinite,constant,constant
process_feature_331,331,float64,1563,4,0.0025526483726866626,313,1563,0.08323186180422265,0.063424505382566,0.0848,0.024486,0.0688,0.0956,0.161,0.0224,1.0959,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_332,332,float64,1560,7,0.004467134652201659,1517,1560,2.5934845512820512,5.645225833657501,2.0627000000000004,0.840691,1.5465499999999999,2.7905249999999997,6.197834000000005,0.5373,174.8944,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_333,333,float64,1561,6,0.0038289725590299937,1527,1561,6.215865791159512,3.4034468352849374,5.9801,3.88538,5.4539,6.5495,9.40208,2.8372,90.5159,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_334,334,float64,1561,6,0.0038289725590299937,1145,1561,0.16836386931454195,0.17288255254879842,0.1294,0.04614,0.0894,0.2104,0.46424000000000076,0.0282,3.4125,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_335,335,float64,1561,6,0.0038289725590299937,1526,1561,3.426925112107623,5.781558467381748,2.5135,1.11784,2.0357,3.3604,10.331820000000004,0.7899,172.7119,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_336,336,float64,1560,7,0.004467134652201659,1532,1560,9.73638641025641,7.556130948920659,9.073550000000001,6.399809,8.288525,10.041625,14.431119000000006,5.2151,214.8628,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_337,337,float64,1560,7,0.004467134652201659,1517,1560,2.3274816025641023,1.6994348058989959,2.05445,0.83739,1.54285,2.785475,5.678694000000003,0.0,38.8995,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_338,338,float64,1560,7,0.004467134652201659,1520,1560,3.037579935897436,5.645021949935593,2.5608500000000003,1.129332,1.9013499999999999,3.40545,6.778665000000017,0.0,196.688,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_339,339,float64,1561,6,0.0038289725590299937,1543,1561,9.328957719410635,6.074701971319436,9.4742,4.55294,7.5889,10.4399,12.503960000000006,2.2001,197.4988,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_340,340,float64,1561,6,0.0038289725590299937,761,1561,14.673506598334402,261.73845149875376,0.0464,0.0176,0.0346,0.0668,0.22846000000000008,0.0131,5043.8789,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_341,341,float64,1561,6,0.0038289725590299937,1517,1561,2.732093657911595,3.667901967754305,2.3773,1.0430599999999999,1.9118,2.9854,6.113480000000007,0.5741,97.7089,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_342,342,float64,1561,6,0.0038289725590299937,2,1561,0.00028648302370275463,0.011318798885035097,0.0,0.0,0.0,0.0,0.0,0.0,0.4472,not_constant,not_all_missing,near_constant,no_infinite,near_constant,near_constant
process_feature_343,343,float64,1561,6,0.0038289725590299937,1541,1561,6.198508263933376,5.371825069596769,6.0056,2.55144,4.9989,6.8852,9.564640000000004,1.2565,156.336,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_344,344,float64,1561,6,0.0038289725590299937,1551,1561,23.217146252402305,8.895221076950302,23.2147,4.43676,17.8609,28.8731,45.82502,2.056,59.3241,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_345,345,float64,773,794,0.5067007019783025,767,773,7.958375808538164,17.51296529486415,5.567,2.4221600000000003,4.4406,6.8255,113.61215199999975,1.7694,257.0106,not_constant,not_all_missing,not_near_constant,no_infinite,very_high_missing,very_high_missing
process_feature_346,346,float64,773,794,0.5067007019783025,762,773,5.770211642949547,17.077498149928836,3.0464,1.568736,2.5327,4.0857,126.27582399999994,1.0177,187.7589,not_constant,not_all_missing,not_near_constant,no_infinite,very_high_missing,very_high_missing
process_feature_347,347,float64,1561,6,0.0038289725590299937,2,1561,0.008913965406790519,0.35218624965473616,0.0,0.0,0.0,0.0,0.0,0.0,13.9147,not_constant,not_all_missing,near_constant,no_infinite,near_constant,near_constant
process_feature_348,348,float64,1543,24,0.015315890236119975,357,1543,0.02470570317563189,0.011862481313499937,0.0226,0.011542,0.018,0.0273,0.06472799999999988,0.0103,0.22,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_349,349,float64,1543,24,0.015315890236119975,373,1543,0.025252235904082956,0.010603207483607125,0.024,0.007742,0.0196,0.0286,0.06530599999999995,0.001,0.1339,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_350,350,float64,1543,24,0.015315890236119975,435,1543,0.023202073882047956,0.01432565504901551,0.0188,0.007584,0.0146,0.0285,0.06782199999999994,0.0029,0.2914,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_351,351,float64,1543,24,0.015315890236119975,499,1543,0.027584251458198317,0.024562918063232752,0.0253,0.0040420000000000005,0.0166,0.0339,0.07665599999999977,0.002,0.6188,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_352,352,float64,1543,24,0.015315890236119975,354,1543,0.023355735580038884,0.01315715363556871,0.022,0.008042,0.016,0.0269,0.07905799999999927,0.0056,0.1429,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_353,353,float64,1543,24,0.015315890236119975,563,1543,0.040330524951393394,0.015499273073510783,0.0421,0.008342,0.0302,0.0502,0.07287399999999998,0.0026,0.1535,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_354,354,float64,1543,24,0.015315890236119975,486,1543,0.041920998055735584,0.013067898600812283,0.0442,0.010442,0.03485,0.05,0.07158999999999996,0.004,0.1344,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_355,355,float64,1543,24,0.015315890236119975,572,1543,0.03454309786130914,0.022306691777344106,0.0294,0.007726,0.0212,0.0423,0.0944,0.0038,0.2789,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_356,356,float64,1566,1,0.0006381620931716656,1473,1566,1.298628607918263,0.3869176053477393,1.2553,0.578275,1.0254750000000001,1.533325,2.414345,0.3796,2.8348,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_357,357,float64,1555,12,0.007657945118059987,28,1555,0.0009988424437299035,0.0005009244455283376,0.0009,0.0004,0.0007,0.0011,0.0031,0.0003,0.0052,not_constant,not_all_missing,not_near_constant,no_infinite,low_missing,
process_feature_358,358,float64,226,1341,0.8557753669432036,20,226,0.0024429203539823004,0.0003947076136774983,0.0024,0.0018,0.0022,0.0027,0.0034,0.0017,0.0047,not_constant,not_all_missing,not_near_constant,no_infinite,very_high_missing,very_high_missing
process_feature_359,359,float64,1567,0,0.0,215,1567,0.019839948947032546,0.00713635750679749,0.0196,0.0094,0.0138,0.025,0.0354,0.0076,0.0888,not_constant,not_all_missing,not_near_constant,no_infinite,complete,
process_feature_360,360,float64,1567,0,0.0,97,1567,0.0029448627951499684,0.020002568739022588,0.0007,0.0001,0.0004,0.0018,0.020743999999999867,0.0001,0.409,not_constant,not_all_missing,not_near_constant,no_infinite,complete,
process_feature_361,361,float64,1567,0,0.0,972,1567,39.93640625398851,17.056304026488174,39.6961,16.8534,32.1687,47.0792,68.79418599999998,10.7204,547.1722,not_constant,not_all_missing,not_near_constant,no_infinite,complete,
