battery_id,cycle_index,ambient_temperature_c,discharge_capacity_ah,reference_capacity_ah,reference_capacity_method,capacity_retention_percent,retention_quality_flag,internal_resistance_ohm,failed,source_filename,uid,test_id
B0034,180,24,1.2986285924941396,1.620729289277574,first_n_median,80.12618770362273,normal,,0,02247.csv,2247,442
B0034,181,24,1.2840657611821942,1.620729289277574,first_n_median,79.22765200069625,normal,,1,02249.csv,2249,444
B0034,182,24,1.3021015914136362,1.620729289277574,first_n_median,80.34047388592803,normal,,0,02251.csv,2251,446
B0034,183,24,1.3089076351731337,1.620729289277574,first_n_median,80.76041099723494,normal,,0,02255.csv,2255,450
B0034,184,24,1.2722519696513912,1.620729289277574,first_n_median,78.4987337532776,normal,,1,02257.csv,2257,452
B0034,185,24,1.276011534360331,1.620729289277574,first_n_median,78.7307012221086,normal,,1,02259.csv,2259,454
B0034,186,24,1.2605053003103004,1.620729289277574,first_n_median,77.7739569864971,normal,,1,02261.csv,2261,456
B0034,187,24,1.2660681251347117,1.620729289277574,first_n_median,78.11718672024806,normal,,1,02263.csv,2263,458
B0034,188,24,1.265829016865281,1.620729289277574,first_n_median,78.1024335920722,normal,,1,02267.csv,2267,462
B0034,189,24,1.2655873898206993,1.620729289277574,first_n_median,78.087525053911,normal,,1,02269.csv,2269,464
B0034,190,24,1.2663598323027554,1.620729289277574,first_n_median,78.13518523301471,normal,,1,02271.csv,2271,466
B0034,191,24,1.2868479432728903,1.620729289277574,first_n_median,79.39931435721086,normal,,1,02273.csv,2273,468
B0034,192,24,1.270026164613209,1.620729289277574,first_n_median,78.3614002051701,normal,,1,02275.csv,2275,470
B0034,193,24,1.34598253292492,1.620729289277574,first_n_median,83.04795512919249,normal,,0,02279.csv,2279,474
B0034,194,24,1.3286875315413778,1.620729289277574,first_n_median,81.98084284227556,normal,,0,02281.csv,2281,476
B0034,195,24,1.31203071983408,1.620729289277574,first_n_median,80.95310725327278,normal,,0,02283.csv,2283,478
B0034,196,24,1.295125492961198,1.620729289277574,first_n_median,79.91004429484265,normal,,1,02285.csv,2285,480
B0034,197,24,1.2802601605963335,1.620729289277574,first_n_median,78.99284408977383,normal,,1,02287.csv,2287,482
B0036,1,24,1.001982588175331,1.8011007566288924,first_n_median,55.63167882127454,normal,,1,03514.csv,3514,0
B0036,2,24,1.8011007566288924,1.8011007566288924,first_n_median,100.0,normal,,0,03518.csv,3518,4
B0036,3,24,1.8044229856020628,1.8011007566288924,first_n_median,100.18445547596065,normal,,0,03520.csv,3520,6
B0036,4,24,1.804388833772829,1.8011007566288924,first_n_median,100.18255931167843,normal,,0,03522.csv,3522,8
B0036,5,24,1.7989248871784247,1.8011007566288924,first_n_median,99.87919224160784,normal,,0,03524.csv,3524,10
B0036,6,24,1.792996521672392,1.8011007566288924,first_n_median,99.55003988940247,normal,,0,03526.csv,3526,12
B0036,7,24,1.7885507985621891,1.8011007566288924,first_n_median,99.3032062187241,normal,,0,03530.csv,3530,16
B0036,8,24,1.7890856930727703,1.8011007566288924,first_n_median,99.33290441903925,normal,,0,03532.csv,3532,18
B0036,9,24,1.7893137312833287,1.8011007566288924,first_n_median,99.34556546588624,normal,,0,03534.csv,3534,20
B0036,10,24,1.7860759459480868,1.8011007566288924,first_n_median,99.16579843601157,normal,,0,03536.csv,3536,22
B0036,11,24,1.7836324249650817,1.8011007566288924,first_n_median,99.03013023566177,normal,,0,03538.csv,3538,24
B0036,12,24,1.782972873807272,1.8011007566288924,first_n_median,98.99351089854905,normal,,0,03542.csv,3542,28
B0036,13,24,1.7813775963259668,1.8011007566288924,first_n_median,98.90493853659575,normal,,0,03544.csv,3544,30
B0036,14,24,1.7785359545932946,1.8011007566288924,first_n_median,98.74716603429604,normal,,0,03546.csv,3546,32
B0036,15,24,1.7759043090943398,1.8011007566288924,first_n_median,98.60105285937959,normal,,0,03548.csv,3548,34
B0036,16,24,1.7780426649905914,1.8011007566288924,first_n_median,98.71977780513187,normal,,0,03550.csv,3550,36
B0036,17,24,1.7830029333591657,1.8011007566288924,first_n_median,98.99517985303609,normal,,0,03554.csv,3554,40
B0036,18,24,1.7883000424613875,1.8011007566288924,first_n_median,99.28928383820882,normal,,0,03556.csv,3556,42
B0036,19,24,1.779294712578026,1.8011007566288924,first_n_median,98.78929349340342,normal,,0,03558.csv,3558,44
B0036,20,24,1.7709235500451854,1.8011007566288924,first_n_median,98.32451313605634,normal,,0,03560.csv,3560,46
B0036,21,24,1.7659050180801104,1.8011007566288924,first_n_median,98.0458761999158,normal,,0,03562.csv,3562,48
B0036,22,24,1.7826929241469245,1.8011007566288924,first_n_median,98.9779676448295,normal,,0,03566.csv,3566,52
B0036,23,24,1.7964662072920203,1.8011007566288924,first_n_median,99.74268239465145,normal,,0,03570.csv,3570,56
B0036,24,24,1.7909083533422898,1.8011007566288924,first_n_median,99.4341014377408,normal,,0,03572.csv,3572,58
B0036,25,24,1.78518002808874,1.8011007566288924,first_n_median,99.11605564088757,normal,,0,03574.csv,3574,60
B0036,26,24,1.7811343176546524,1.8011007566288924,first_n_median,98.89143131494703,normal,,0,03576.csv,3576,62
B0036,27,24,1.7755577789223569,1.8011007566288924,first_n_median,98.58181294896883,normal,,0,03578.csv,3578,64
B0036,28,24,1.776885870616115,1.8011007566288924,first_n_median,98.65555072787265,normal,,0,03582.csv,3582,68
B0036,29,24,1.7713083410378214,1.8011007566288924,first_n_median,98.34587734853694,normal,,0,03584.csv,3584,70
B0036,30,24,1.7713348840874137,1.8011007566288924,first_n_median,98.34735106118154,normal,,0,03586.csv,3586,72
B0036,31,24,1.766084286640505,1.8011007566288924,first_n_median,98.0558294776397,normal,,0,03588.csv,3588,74
B0036,32,24,1.7592793663412327,1.8011007566288924,first_n_median,97.67800939876699,normal,,0,03590.csv,3590,76
B0036,33,24,1.7610368813762425,1.8011007566288924,first_n_median,97.77558944966314,normal,,0,03594.csv,3594,80
B0036,34,24,1.760242767365706,1.8011007566288924,first_n_median,97.73149896735038,normal,,0,03596.csv,3596,82
B0036,35,24,1.7555899416034395,1.8011007566288924,first_n_median,97.47316662557873,normal,,0,03598.csv,3598,84
B0036,36,24,1.7545602176655593,1.8011007566288924,first_n_median,97.41599470257052,normal,,0,03600.csv,3600,86
B0036,37,24,1.7499108336094895,1.8011007566288924,first_n_median,97.15785344984171,normal,,0,03602.csv,3602,88
B0036,38,24,1.7610225525303758,1.8011007566288924,first_n_median,97.77479388918083,normal,,0,03606.csv,3606,92
B0036,39,24,1.7624094574337117,1.8011007566288924,first_n_median,97.85179707171969,normal,,0,03608.csv,3608,94
B0036,40,24,1.7536170397120676,1.8011007566288924,first_n_median,97.36362795129243,normal,,0,03610.csv,3610,96
B0036,41,24,1.746204477519168,1.8011007566288924,first_n_median,96.95207062083117,normal,,0,03612.csv,3612,98
B0036,42,24,1.7406176172769725,1.8011007566288924,first_n_median,96.64187918808464,normal,,0,03614.csv,3614,100
B0036,43,24,1.750690404425682,1.8011007566288924,first_n_median,97.20113647070121,normal,,0,03618.csv,3618,104
B0036,44,24,1.765112055153915,1.8011007566288924,first_n_median,98.00184962765009,normal,,0,03622.csv,3622,108
B0036,45,24,1.763188826756488,1.8011007566288924,first_n_median,97.89506890534186,normal,,0,03624.csv,3624,110
B0036,46,24,1.985492952897096,1.8011007566288924,first_n_median,110.23775019745865,normal,,0,03626.csv,3626,112
B0036,47,24,1.765355730813324,1.8011007566288924,first_n_median,98.01537889071392,normal,,0,03630.csv,3630,116
B0036,48,24,1.7571880383127276,1.8011007566288924,first_n_median,97.56189551558704,normal,,0,03632.csv,3632,118
B0036,49,24,1.7573770661844437,1.8011007566288924,first_n_median,97.57239064591333,normal,,0,03634.csv,3634,120
B0036,50,24,1.7617376127979814,1.8011007566288924,first_n_median,97.81449518101437,normal,,0,03636.csv,3636,122
B0036,51,24,1.7606892547636663,1.8011007566288924,first_n_median,97.75628866311378,normal,,0,03638.csv,3638,124
B0036,52,24,1.760669562156983,1.8011007566288924,first_n_median,97.75519529803628,normal,,0,03642.csv,3642,128
B0036,53,24,1.752963802649152,1.8011007566288924,first_n_median,97.32735918284561,normal,,0,03644.csv,3644,130
B0036,54,24,1.750535708024147,1.8011007566288924,first_n_median,97.19254747861038,normal,,0,03646.csv,3646,132
B0036,55,24,1.7500761995337284,1.8011007566288924,first_n_median,97.16703483092938,normal,,0,03648.csv,3648,134
B0036,56,24,1.7465957802278385,1.8011007566288924,first_n_median,96.97379637422003,normal,,0,03650.csv,3650,136
B0036,57,24,1.753614286788707,1.8011007566288924,first_n_median,97.36347510457631,normal,,0,03654.csv,3654,140
B0036,58,24,1.750725029920349,1.8011007566288924,first_n_median,97.20305893364726,normal,,0,03656.csv,3656,142
B0036,59,24,1.743305349081011,1.8011007566288924,first_n_median,96.79110636452918,normal,,0,03658.csv,3658,144
B0036,60,24,1.733662505277619,1.8011007566288924,first_n_median,96.25572022536389,normal,,0,03660.csv,3660,146
B0036,61,24,1.7319207051538927,1.8011007566288924,first_n_median,96.15901269152296,normal,,0,03662.csv,3662,148
B0036,62,24,1.7428604522751463,1.8011007566288924,first_n_median,96.76640498098763,normal,,0,03666.csv,3666,152
B0036,63,24,1.743306971099712,1.8011007566288924,first_n_median,96.7911964216065,normal,,0,03668.csv,3668,154
B0036,64,24,1.738524506272696,1.8011007566288924,first_n_median,96.52566631123291,normal,,0,03670.csv,3670,156
B0036,65,24,1.7295622663746972,1.8011007566288924,first_n_median,96.02806839146005,normal,,0,03672.csv,3672,158
B0036,66,24,1.7273036765742085,1.8011007566288924,first_n_median,95.90266786668785,normal,,0,03674.csv,3674,160
B0036,67,24,1.7449370491071912,1.8011007566288924,first_n_median,96.88170096453558,normal,,0,03678.csv,3678,164
B0036,68,24,1.7642432071133691,1.8011007566288924,first_n_median,97.95360979224121,normal,,0,03682.csv,3682,168
B0036,69,24,1.7504882032049596,1.8011007566288924,first_n_median,97.1899099349298,normal,,0,03684.csv,3684,170
B0036,70,24,1.7442710815479925,1.8011007566288924,first_n_median,96.84472537853642,normal,,0,03686.csv,3686,172
B0036,71,24,1.7365413923373951,1.8011007566288924,first_n_median,96.41556064790441,normal,,0,03688.csv,3688,174
B0036,72,24,1.733223093105756,1.8011007566288924,first_n_median,96.23132335749041,normal,,0,03690.csv,3690,176
B0036,73,24,1.73860622908762,1.8011007566288924,first_n_median,96.53020369286598,normal,,0,03694.csv,3694,180
B0036,74,24,1.7432134953746192,1.8011007566288924,first_n_median,96.78600649956861,normal,,0,03696.csv,3696,182
B0036,75,24,1.7332698214832971,1.8011007566288924,first_n_median,96.23391779188667,normal,,0,03698.csv,3698,184
B0036,76,24,1.7298906291663272,1.8011007566288924,first_n_median,96.04629961980314,normal,,0,03700.csv,3700,186
B0036,77,24,1.7204403348841348,1.8011007566288924,first_n_median,95.5216041385864,normal,,0,03702.csv,3702,188
B0036,78,24,1.724420729012913,1.8011007566288924,first_n_median,95.74260199859663,normal,,0,03706.csv,3706,192
B0036,79,24,1.7214872814061166,1.8011007566288924,first_n_median,95.57973228706051,normal,,0,03708.csv,3708,194
B0036,80,24,1.7197448773569262,1.8011007566288924,first_n_median,95.4829912223101,normal,,0,03710.csv,3710,196
B0036,81,24,1.7164304142145894,1.8011007566288924,first_n_median,95.29896691772093,normal,,0,03712.csv,3712,198
B0036,82,24,1.711202925329962,1.8011007566288924,first_n_median,95.00872835858493,normal,,0,03714.csv,3714,200
B0036,83,24,1.7102343231599222,1.8011007566288924,first_n_median,94.9549500140656,normal,,0,03718.csv,3718,204
B0036,84,24,1.713096882151029,1.8011007566288924,first_n_median,95.11388387607035,normal,,0,03720.csv,3720,206
B0036,85,24,1.7103708617208135,1.8011007566288924,first_n_median,94.96253085374872,normal,,0,03722.csv,3722,208
B0036,86,24,1.7064617296121434,1.8011007566288924,first_n_median,94.7454895752815,normal,,0,03724.csv,3724,210
B0036,87,24,1.7029429979110946,1.8011007566288924,first_n_median,94.55012395300311,normal,,0,03726.csv,3726,212
B0036,88,24,1.7072612643840062,1.8011007566288924,first_n_median,94.78988102694905,normal,,0,03730.csv,3730,216
B0036,89,24,1.7038637196766078,1.8011007566288924,first_n_median,94.60124390074198,normal,,0,03732.csv,3732,218
B0036,90,24,1.7079617948422274,1.8011007566288924,first_n_median,94.82877560048377,normal,,0,03734.csv,3734,220
B0036,91,24,1.711302283362779,1.8011007566288924,first_n_median,95.01424487577316,normal,,0,03736.csv,3736,222
B0036,92,24,1.714122057472244,1.8011007566288924,first_n_median,95.17080325259283,normal,,0,03738.csv,3738,224
B0036,93,24,1.7053324925701605,1.8011007566288924,first_n_median,94.68279252527878,normal,,0,03742.csv,3742,228
B0036,94,24,1.6934609472531408,1.8011007566288924,first_n_median,94.02366530691928,normal,,0,03744.csv,3744,230
B0036,95,24,1.6905244127230223,1.8011007566288924,first_n_median,93.860624204454,normal,,0,03746.csv,3746,232
B0036,96,24,1.7007774858498304,1.8011007566288924,first_n_median,94.42989125345566,normal,,0,03748.csv,3748,234
B0036,97,24,1.6971104467944576,1.8011007566288924,first_n_median,94.22629136922508,normal,,0,03750.csv,3750,236
B0036,98,24,1.6997924522951835,1.8011007566288924,first_n_median,94.37520061213417,normal,,0,03754.csv,3754,240
B0036,99,24,1.691270477395412,1.8011007566288924,first_n_median,93.90204691052104,normal,,0,03756.csv,3756,242
B0036,100,24,1.6857127009469863,1.8011007566288924,first_n_median,93.59347025660702,normal,,0,03758.csv,3758,244
B0036,101,24,1.6832093771286156,1.8011007566288924,first_n_median,93.4544817070127,normal,,0,03760.csv,3760,246
B0036,102,24,1.692886364169521,1.8011007566288924,first_n_median,93.99176353343411,normal,,0,03762.csv,3762,248
B0036,103,24,1.6984668174144633,1.8011007566288924,first_n_median,94.30159923942688,normal,,0,03766.csv,3766,252
B0036,104,24,1.6935813413828429,1.8011007566288924,first_n_median,94.03034978191377,normal,,0,03768.csv,3768,254
B0036,105,24,1.6830951253781283,1.8011007566288924,first_n_median,93.44813826675448,normal,,0,03770.csv,3770,256
B0036,106,24,1.6850462226942986,1.8011007566288924,first_n_median,93.55646631608705,normal,,0,03772.csv,3772,258
B0036,107,24,1.6803098840017598,1.8011007566288924,first_n_median,93.29349720260981,normal,,0,03774.csv,3774,260
B0036,108,24,1.6944038437227715,1.8011007566288924,first_n_median,94.07601642976239,normal,,0,03778.csv,3778,264
B0036,109,24,1.6955686127180103,1.8011007566288924,first_n_median,94.14068627074447,normal,,0,03780.csv,3780,266
B0036,110,24,1.6841854728350405,1.8011007566288924,first_n_median,93.50867610467938,normal,,0,03782.csv,3782,268
B0036,111,24,1.6722180144870118,1.8011007566288924,first_n_median,92.84422364115213,normal,,0,03784.csv,3784,270
B0036,112,24,1.6675976965747183,1.8011007566288924,first_n_median,92.58769618729988,normal,,0,03786.csv,3786,272
B0036,113,24,1.6781873787039017,1.8011007566288924,first_n_median,93.17565230747852,normal,,0,03790.csv,3790,276
B0036,115,24,1.6913403148932205,1.8011007566288924,first_n_median,93.90592440030342,normal,,0,03796.csv,3796,282
B0036,116,24,1.6802787096613283,1.8011007566288924,first_n_median,93.29176635327688,normal,,0,03798.csv,3798,284
B0036,117,24,1.673147301023026,1.8011007566288924,first_n_median,92.89581911867296,normal,,0,03800.csv,3800,286
B0036,118,24,1.6704292090032429,1.8011007566288924,first_n_median,92.74490629440263,normal,,0,03802.csv,3802,288
B0036,119,24,1.6659903350115992,1.8011007566288924,first_n_median,92.49845289776134,normal,,0,03804.csv,3804,290
B0036,120,24,1.664241575272447,1.8011007566288924,first_n_median,92.40135895492023,normal,,0,03808.csv,3808,294
B0036,121,24,1.6668450767774965,1.8011007566288924,first_n_median,92.54590953019857,normal,,0,03810.csv,3810,296
B0036,122,24,1.6594501560667536,1.8011007566288924,first_n_median,92.13533168309445,normal,,0,03812.csv,3812,298
B0036,123,24,1.662412523067319,1.8011007566288924,first_n_median,92.29980704571157,normal,,0,03814.csv,3814,300
B0036,124,24,1.66035260832257,1.8011007566288924,first_n_median,92.18543727838082,normal,,0,03816.csv,3816,302
B0036,125,24,1.6610231379633236,1.8011007566288924,first_n_median,92.22266615845794,normal,,0,03820.csv,3820,306
B0036,126,24,1.6575187557321611,1.8011007566288924,first_n_median,92.02809724174051,normal,,0,03822.csv,3822,308
B0036,127,24,1.6507877959674548,1.8011007566288924,first_n_median,91.6543835702575,normal,,0,03824.csv,3824,310
B0036,128,24,1.653257006211014,1.8011007566288924,first_n_median,91.79147807951641,normal,,0,03826.csv,3826,312
B0036,129,24,1.6494214846772686,1.8011007566288924,first_n_median,91.57852377811885,normal,,0,03828.csv,3828,314
B0036,130,24,1.6678591915666705,1.8011007566288924,first_n_median,92.6022148082593,normal,,0,03832.csv,3832,318
B0036,131,24,1.670862764324967,1.8011007566288924,first_n_median,92.76897798057168,normal,,0,03834.csv,3834,320
B0036,132,24,1.6658118164053368,1.8011007566288924,first_n_median,92.48854125869255,normal,,0,03836.csv,3836,322
B0036,133,24,1.6532998517617,1.8011007566288924,first_n_median,91.79385693314403,normal,,0,03838.csv,3838,324
B0036,134,24,1.6468787023528522,1.8011007566288924,first_n_median,91.43734442904258,normal,,0,03840.csv,3840,326
B0036,135,24,1.6718953249703756,1.8011007566288924,first_n_median,92.82630740212726,normal,,0,03844.csv,3844,330
B0036,136,24,1.6807743463585727,1.8011007566288924,first_n_median,93.31928489689084,normal,,0,03848.csv,3848,334
B0036,137,24,1.6737717086703074,1.8011007566288924,first_n_median,92.93048723176899,normal,,0,03850.csv,3850,336
B0036,138,24,1.6605773762487392,1.8011007566288924,first_n_median,92.1979167537984,normal,,0,03852.csv,3852,338
B0036,139,24,1.655987781146086,1.8011007566288924,first_n_median,91.94309507956604,normal,,0,03854.csv,3854,340
B0036,140,24,1.646862318389844,1.8011007566288924,first_n_median,91.43643476516354,normal,,0,03856.csv,3856,342
B0036,141,24,1.6574621175432849,1.8011007566288924,first_n_median,92.02495259873996,normal,,0,03860.csv,3860,346
B0036,142,24,1.6603991175216894,1.8011007566288924,first_n_median,92.1880195436399,normal,,0,03862.csv,3862,348
B0036,143,24,1.6460789092837111,1.8011007566288924,first_n_median,91.39293863629625,normal,,0,03864.csv,3864,350
B0036,144,24,1.6408366462659327,1.8011007566288924,first_n_median,91.10187979361439,normal,,0,03866.csv,3866,352
B0036,145,24,1.63444089202816,1.8011007566288924,first_n_median,90.74677727010295,normal,,0,03868.csv,3868,354
B0036,146,24,1.6374039186504212,1.8011007566288924,first_n_median,90.9112892559736,normal,,0,03872.csv,3872,358
B0036,147,24,1.64738207540524,1.8011007566288924,first_n_median,91.46529250749045,normal,,0,03874.csv,3874,360
B0036,148,24,1.6545646441622357,1.8011007566288924,first_n_median,91.86408023386058,normal,,0,03876.csv,3876,362
B0036,149,24,1.640896560729935,1.8011007566288924,first_n_median,91.10520634065968,normal,,0,03878.csv,3878,364
B0036,150,24,1.6265229979339637,1.8011007566288924,first_n_median,90.30716310276364,normal,,0,03880.csv,3880,366
B0036,151,24,1.6217349144630455,1.8011007566288924,first_n_median,90.04132103627758,normal,,0,03884.csv,3884,370
B0036,152,24,1.6248200059639546,1.8011007566288924,first_n_median,90.21261025980127,normal,,0,03886.csv,3886,372
B0036,153,24,1.61880119736137,1.8011007566288924,first_n_median,89.87843636195394,normal,,0,03888.csv,3888,374
B0036,154,24,1.6137350490334217,1.8011007566288924,first_n_median,89.59715568904863,normal,,0,03890.csv,3890,376
B0036,155,24,1.612012823654141,1.8011007566288924,first_n_median,89.50153497638489,normal,,0,03892.csv,3892,378
B0036,156,24,1.6671032556887178,1.8011007566288924,first_n_median,92.56024403704228,normal,,0,03896.csv,3896,382
B0036,157,24,1.6850133383886254,1.8011007566288924,first_n_median,93.55464052674394,normal,,0,03900.csv,3900,386
B0036,158,24,1.6786654987614698,1.8011007566288924,first_n_median,93.20219829918989,normal,,0,03902.csv,3902,388
B0036,159,24,1.6729763502191373,1.8011007566288924,first_n_median,92.88632765611821,normal,,0,03904.csv,3904,390
B0036,160,24,1.666489034299654,1.8011007566288924,first_n_median,92.52614148132444,normal,,0,03906.csv,3906,392
B0036,161,24,1.6698420840710908,1.8011007566288924,first_n_median,92.7123081773905,normal,,0,03908.csv,3908,394
B0036,162,24,1.6746744228027035,1.8011007566288924,first_n_median,92.98060736686269,normal,,0,03912.csv,3912,398
B0036,163,24,1.6665045335145643,1.8011007566288924,first_n_median,92.52700202257141,normal,,0,03914.csv,3914,400
B0036,164,24,1.652222084834727,1.8011007566288924,first_n_median,91.73401758639976,normal,,0,03916.csv,3916,402
B0036,165,24,1.6462718275099526,1.8011007566288924,first_n_median,91.4036497653395,normal,,0,03918.csv,3918,404
B0036,166,24,1.642399234692521,1.8011007566288924,first_n_median,91.18863720687054,normal,,0,03920.csv,3920,406
B0036,167,24,1.651178607099992,1.8011007566288924,first_n_median,91.67608203055178,normal,,0,03924.csv,3924,410
B0036,168,24,1.6481683120281931,1.8011007566288924,first_n_median,91.50894562462226,normal,,0,03926.csv,3926,412
B0036,169,24,1.6478887725428395,1.8011007566288924,first_n_median,91.49342514447561,normal,,0,03928.csv,3928,414
B0036,170,24,1.635843650915682,1.8011007566288924,first_n_median,90.82466069124744,normal,,0,03930.csv,3930,416
B0036,171,24,1.6332362811945516,1.8011007566288924,first_n_median,90.67989534641407,normal,,0,03932.csv,3932,418
B0036,172,24,1.629926467682987,1.8011007566288924,first_n_median,90.4961291967757,normal,,0,03936.csv,3936,422
B0036,173,24,1.6387862629287224,1.8011007566288924,first_n_median,90.98803922530281,normal,,0,03938.csv,3938,424
B0036,174,24,1.6359654863840771,1.8011007566288924,first_n_median,90.83142519167569,normal,,0,03940.csv,3940,426
B0036,175,24,1.631137043967566,1.8011007566288924,first_n_median,90.56334233186121,normal,,0,03942.csv,3942,428
B0036,176,24,1.6220189720888465,1.8011007566288924,first_n_median,90.05709237082151,normal,,0,03944.csv,3944,430
B0036,177,24,1.6416044978422155,1.8011007566288924,first_n_median,91.1445121434958,normal,,0,03948.csv,3948,434
B0036,178,24,1.6253090231457803,1.8011007566288924,first_n_median,90.23976127731243,normal,,0,03952.csv,3952,438
B0036,179,24,1.6196134522239485,1.8011007566288924,first_n_median,89.92353405344005,normal,,0,03954.csv,3954,440
B0036,180,24,1.6124236174774371,1.8011007566288924,first_n_median,89.52434290768936,normal,,0,03956.csv,3956,442
B0036,181,24,1.6077701029913394,1.8011007566288924,first_n_median,89.265972326867,normal,,0,03958.csv,3958,444
B0036,182,24,1.6088077531981582,1.8011007566288924,first_n_median,89.32358432902734,normal,,0,03960.csv,3960,446
B0036,183,24,1.6083556258734268,1.8011007566288924,first_n_median,89.2984814954925,normal,,0,03964.csv,3964,450
B0036,184,24,1.606820251901154,1.8011007566288924,first_n_median,89.213235072347,normal,,0,03966.csv,3966,452
B0036,185,24,1.601770977206713,1.8011007566288924,first_n_median,88.93289125061146,normal,,0,03968.csv,3968,454
B0036,186,24,1.594911734692208,1.8011007566288924,first_n_median,88.55205511530588,normal,,0,03970.csv,3970,456
B0036,187,24,1.5938139125387372,1.8011007566288924,first_n_median,88.49110227025096,normal,,0,03972.csv,3972,458
B0036,188,24,1.5920273129504596,1.8011007566288924,first_n_median,88.39190739835378,normal,,0,03976.csv,3976,462
B0036,189,24,1.5847361549778751,1.8011007566288924,first_n_median,87.98709062473633,normal,,0,03978.csv,3978,464
B0036,190,24,1.5763429363936798,1.8011007566288924,first_n_median,87.52108568007655,normal,,0,03980.csv,3980,466
B0036,191,24,1.5720229174642286,1.8011007566288924,first_n_median,87.28123130693548,normal,,0,03982.csv,3982,468
B0036,192,24,1.5729874285512353,1.8011007566288924,first_n_median,87.33478250796945,normal,,0,03984.csv,3984,470
B0036,193,24,1.596985400389019,1.8011007566288924,first_n_median,88.66718835752894,normal,,0,03988.csv,3988,474
B0036,194,24,1.595726023703856,1.8011007566288924,first_n_median,88.59726574600775,normal,,0,03990.csv,3990,476
B0036,195,24,1.579500338340559,1.8011007566288924,first_n_median,87.69638969542709,normal,,0,03992.csv,3992,478
B0036,196,24,1.5629469877520186,1.8011007566288924,first_n_median,86.77732114650685,normal,,0,03994.csv,3994,480
B0036,197,24,1.5591129431541175,1.8011007566288924,first_n_median,86.56444884695392,normal,,0,03996.csv,3996,482
B0038,1,24,0.8980573709676724,1.0613249847591086,first_n_median,84.61662392424564,normal,,0,02291.csv,2291,0
B0038,2,24,1.1026236331914077,1.0613249847591086,first_n_median,103.89123492100516,normal,,0,02295.csv,2295,4
B0038,3,24,1.0885801879473431,1.0613249847591086,first_n_median,102.56803557624912,normal,,0,02297.csv,2297,6
B0038,4,24,1.0613249847591086,1.0613249847591086,first_n_median,100.0,normal,,0,02299.csv,2299,8
B0038,5,24,1.0347062057983545,1.0613249847591086,first_n_median,97.491929489741,normal,,0,02301.csv,2301,10
B0038,6,24,1.0269978594353013,1.0613249847591086,first_n_median,96.76563486050424,normal,,0,02303.csv,2303,12
B0038,7,24,1.078501971098942,1.0613249847591086,first_n_median,101.61844737347177,normal,,0,02307.csv,2307,16
B0038,8,24,1.0638897478802845,1.0613249847591086,first_n_median,100.24165671759417,normal,,0,02311.csv,2311,20
B0038,9,24,1.0366551223324425,1.0613249847591086,first_n_median,97.67556000462332,normal,,0,02313.csv,2313,22
B0038,10,24,1.030941327482094,1.0613249847591086,first_n_median,97.13719570222773,normal,,0,02315.csv,2315,24
B0038,11,24,1.0140084541034655,1.0613249847591086,first_n_median,95.54174910276114,normal,,0,02317.csv,2317,26
B0038,12,24,1.008516095994519,1.0613249847591086,first_n_median,95.02424897906499,normal,,0,02319.csv,2319,28
B0039,1,24,0.1190383185934176,0.4711383364607152,first_n_median,25.266107506270263,normal,,1,01109.csv,1109,0
B0039,2,24,0.4729861500927512,0.4711383364607152,first_n_median,100.39220192649087,normal,,0,01113.csv,1113,4
B0039,3,24,0.1628079382920206,0.4711383364607152,first_n_median,34.55629179214457,normal,,1,01115.csv,1115,6
B0039,4,24,0.4787632853388766,0.4711383364607152,first_n_median,101.61840977226382,normal,,0,01117.csv,1117,8
B0039,5,24,0.4711383364607152,0.4711383364607152,first_n_median,100.0,normal,,0,01119.csv,1119,10
B0039,6,24,0.4668172561120673,0.4711383364607152,first_n_median,99.08284255085064,normal,,0,01121.csv,1121,12
B0039,7,24,0.4699932676625547,0.4711383364607152,first_n_median,99.75695698915898,normal,,0,01125.csv,1125,16
B0039,8,24,0.4627052684317185,0.4711383364607152,first_n_median,98.21006541468319,normal,,0,01129.csv,1129,20
B0039,9,24,0.4604944782656097,0.4711383364607152,first_n_median,97.74082103463194,normal,,0,01131.csv,1131,22
B0039,10,24,0.4412227248835694,0.4711383364607152,first_n_median,93.65035505242945,normal,,0,01133.csv,1133,24
B0039,11,24,0.4435442194396584,0.4711383364607152,first_n_median,94.1430966479295,normal,,0,01135.csv,1135,26
B0039,12,24,0.4126655541164234,0.4711383364607152,first_n_median,87.58904172741472,normal,,0,01137.csv,1137,28
B0040,1,24,0.6734628137095633,0.7795871426061582,first_n_median,86.38711144698699,normal,,0,01231.csv,1231,0
B0040,2,24,0.7913062105760345,0.7795871426061582,first_n_median,101.50324028314517,normal,,0,01235.csv,1235,4
B0040,3,24,0.7865824034601745,0.7795871426061582,first_n_median,100.89730326113782,normal,,0,01237.csv,1237,6
B0040,4,24,0.7795871426061582,0.7795871426061582,first_n_median,100.0,normal,,0,01239.csv,1239,8
B0040,5,24,0.7628241523125163,0.7795871426061582,first_n_median,97.84976054920514,normal,,0,01241.csv,1241,10
B0040,6,24,0.7405021514606399,0.7795871426061582,first_n_median,94.98645000546605,normal,,0,01243.csv,1243,12
B0040,7,24,0.7783970881100656,0.7795871426061582,first_n_median,99.84734811144854,normal,,0,01247.csv,1247,16
